fold,label,time,space,predictor,n,rmse,r2,skill_vs_persistence,skill_vs_climatology,biome
0,2025-08..2025-10,future,seen,gbt,26505,0.059368943386956495,-0.0034851246015972226,0.10961277021921478,0.2844202578503465,daintree
0,2025-08..2025-10,future,seen,persistence,56829,0.06667766720056534,-0.5229155058781503,0.0,0.1963274873946358,daintree
0,2025-08..2025-10,future,seen,climatology,56881,0.08296621590852737,-1.3582879620609156,-0.2442879211560649,0.0,daintree
0,2025-08..2025-10,future,unseen,gbt,1895,0.061612317667235204,0.09680683152591885,0.12023567568507498,0.24499502558230268,daintree
0,2025-08..2025-10,future,unseen,persistence,3530,0.0700327530503273,-0.3116236459622528,0.0,0.14180996711179228,daintree
0,2025-08..2025-10,future,unseen,climatology,3530,0.08160518109798431,-0.7809113641273289,-0.16524308332332405,0.0,daintree
0,2025-08..2025-10,seen,seen,gbt,1473340,0.0966326824384468,0.15557581068563642,0.3336668425718008,0.10208171188163717,daintree
0,2025-08..2025-10,seen,seen,persistence,3188389,0.14502157270908356,-0.6927191724176829,0.0,-0.34755156352116257,daintree
0,2025-08..2025-10,seen,seen,climatology,5074565,0.10761857032775879,0.15042493637671084,0.2579133689051629,0.0,daintree
0,2025-08..2025-10,seen,unseen,gbt,127924,0.09165861299923753,0.1458383264186709,0.32950708069218804,0.10164218131817793,daintree
0,2025-08..2025-10,seen,unseen,persistence,234538,0.13670332729816437,-0.7431897418748317,0.0,-0.33984683926155124,daintree
0,2025-08..2025-10,seen,unseen,climatology,342665,0.10202907025814056,0.12563096026605003,0.2536460357281253,0.0,daintree
1,2025-11..2026-01,future,seen,gbt,24084,0.070621647401197,0.11986470672284733,0.16646166249861905,0.20608735716952364,daintree
1,2025-11..2026-01,future,seen,persistence,24622,0.08472513407468796,-0.24985864720846584,0.0,0.04753913873918125,daintree
1,2025-11..2026-01,future,seen,climatology,36601,0.08895392715930939,-0.18542544479602752,-0.04991190785125954,0.0,daintree
1,2025-11..2026-01,future,unseen,gbt,1498,0.0737133193608938,0.20926730048782638,0.1898231467782424,0.17569231841168698,daintree
1,2025-11..2026-01,future,unseen,persistence,1504,0.09098423272371292,-0.20496606736611733,0.0,-0.01744165895429206,daintree
1,2025-11..2026-01,future,unseen,climatology,2408,0.08942452073097229,-0.2096947896646424,0.017142662481717363,0.0,daintree
1,2025-11..2026-01,seen,seen,gbt,1483792,0.09672649564139511,0.1546685281844944,0.3333999561917672,0.10078255609403464,daintree
1,2025-11..2026-01,seen,seen,persistence,3205917,0.14510424435138702,-0.6946029942874985,0.0,-0.34896097331288467,daintree
1,2025-11..2026-01,seen,seen,climatology,5110525,0.10756741464138031,0.15088952190048865,0.2586887094708743,0.0,daintree
1,2025-11..2026-01,seen,unseen,gbt,128589,0.09156791744190698,0.14587650145221465,0.3295680611383862,0.100985442976953,daintree
1,2025-11..2026-01,seen,unseen,persistence,235879,0.1365804821252823,-0.7447866406650547,0.0,-0.34094828260951293,daintree
1,2025-11..2026-01,seen,unseen,climatology,345059,0.10185365378856659,0.126490035846052,0.25425908443390566,0.0,daintree
2,2026-02..2026-04,future,seen,gbt,3401,0.07987068872752728,-0.1102360521156518,0.2378446076003995,0.26972897941717744,daintree
2,2026-02..2026-04,future,seen,persistence,11221,0.10479580610990524,-0.49642812672784764,0.0,0.04183447645288174,daintree
2,2026-02..2026-04,future,seen,climatology,16673,0.10937129706144333,-0.01843217793477514,-0.043661012032671476,0.0,daintree
2,2026-02..2026-04,future,unseen,gbt,192,0.05708476435847605,-0.12562458058252735,0.462144329339526,0.26178627477786176,daintree
2,2026-02..2026-04,future,unseen,persistence,937,0.10613398253917694,-1.1581425750493906,0.0,-0.3725126748512837,daintree
2,2026-02..2026-04,future,unseen,climatology,1552,0.07732823491096497,0.09481845919841025,0.2714092785275347,0.0,daintree
2,2026-02..2026-04,seen,seen,gbt,1510297,0.09611905202041704,0.16268920870959258,0.33298812501626396,0.10431057696760782,daintree
2,2026-02..2026-04,seen,seen,persistence,3262746,0.14410395920276642,-0.6759459199358107,0.0,-0.3428387958673629,daintree
2,2026-02..2026-04,seen,seen,climatology,5167406,0.10731292515993118,0.1526830758360097,0.25530897448186796,0.0,daintree
2,2026-02..2026-04,seen,unseen,gbt,130484,0.09116875059213725,0.15196205743521474,0.3288335413741632,0.10316315290033473,daintree
2,2026-02..2026-04,seen,unseen,persistence,239409,0.13583627343177795,-0.7260445498439596,0.0,-0.33623609400248,daintree
2,2026-02..2026-04,seen,unseen,climatology,348589,0.10165589302778244,0.12872225843938667,0.2516292558714972,0.0,daintree
3,2026-05..2026-07,future,seen,gbt,1745,0.11401487223068481,-0.06645001536589734,0.17280629916840673,0.09369519218518152,daintree
3,2026-05..2026-07,future,seen,persistence,22846,0.1378333419561386,-1.1293259464561194,0.0,-0.09563794659424185,daintree
3,2026-05..2026-07,future,seen,climatology,38972,0.1258019059896469,-0.7438247610777589,0.08728973552945085,0.0,daintree
3,2026-05..2026-07,future,unseen,gbt,323,0.1055287168510618,-0.1630756156834785,0.10549743714612325,0.07298436466377178,daintree
3,2026-05..2026-07,future,unseen,persistence,1780,0.11797475069761276,-0.5640009705189808,0.0,-0.03634765715887922,daintree
3,2026-05..2026-07,future,unseen,climatology,2571,0.11383704096078873,-0.4152429576677412,0.035072841539030786,0.0,daintree
3,2026-05..2026-07,seen,seen,gbt,1534381,0.0957730635920777,0.16491773119051734,0.33375452105482983,0.1064536790728996,daintree
3,2026-05..2026-07,seen,seen,persistence,3287368,0.1437504142522812,-0.671999642338128,0.0,-0.34116680587732184,daintree
3,2026-05..2026-07,seen,seen,climatology,5204007,0.10718309879302979,0.15210350644239423,0.2543805918713804,0.0,daintree
3,2026-05..2026-07,seen,unseen,gbt,131982,0.09101545420229114,0.15404278598533727,0.32880594731322277,0.10387899585404003,daintree
3,2026-05..2026-07,seen,unseen,persistence,240913,0.13560229539871216,-0.7215974283568629,0.0,-0.33511463720336065,daintree
3,2026-05..2026-07,seen,unseen,climatology,350997,0.10156603157520294,0.12806373896355516,0.2510006465851644,0.0,daintree
0,2025-08..2025-10,future,seen,convlstm,56881,0.08726698160171509,-1.60912118816977,-0.3087887633983568,-0.051837553950025095,daintree
0,2025-08..2025-10,future,unseen,convlstm,3530,0.08584801107645035,-0.9709125273372392,-0.22582659309077568,-0.051992164239812455,daintree
0,2025-08..2025-10,seen,seen,convlstm,5010014,0.11358264833688736,0.0554090563815417,0.21678791496257843,-0.055418669760847195,daintree
0,2025-08..2025-10,seen,unseen,convlstm,338274,0.10657032579183578,0.04704124740205318,0.22042624786012222,-0.04450942777588329,daintree
1,2025-11..2026-01,future,seen,convlstm,36601,0.09554978460073471,-0.36773960327227173,-0.12776197576157822,-0.07414914273107542,daintree
1,2025-11..2026-01,future,unseen,convlstm,2408,0.09565165638923645,-0.3840366079858897,-0.05129925840773808,-0.06963566153178591,daintree
1,2025-11..2026-01,seen,seen,convlstm,5045974,0.11820101737976074,-0.02340782290802501,0.18540620291214194,-0.0988552413742756,daintree
